ID;Target
ID04141;1
ID04142;0
ID04143;0
ID04144;1
ID04145;1
ID04146;0
ID04147;1
ID04148;0
ID04149;0
ID04150;0
ID04151;0
ID04152;0
ID04153;0
ID04154;0
ID04155;1
ID04156;0
ID04157;1
ID04158;0
ID04159;0
ID04160;1
ID04161;0
ID04162;1
ID04163;0
ID04164;0
ID04165;1
ID04166;1
ID04167;0
ID04168;0
ID04169;1
ID04170;0
ID04171;1
ID04172;1
ID04173;0
ID04174;1
ID04175;0
ID04176;0
ID04177;0
ID04178;0
ID04179;1
ID04180;0
ID04181;1
ID04182;1
ID04183;0
ID04184;0
ID04185;0
ID04186;0
ID04187;0
ID04188;0
ID04189;0
ID04190;0
ID04191;0
ID04192;1
ID04193;0
ID04194;0
ID04195;0
ID04196;1
ID04197;0
ID04198;0
ID04199;1
ID04200;0
ID04201;0
ID04202;0
ID04203;0
ID04204;0
ID04205;0
ID04206;0
ID04207;0
ID04208;0
ID04209;1
ID04210;0
ID04211;0
ID04212;1
ID04213;0
ID04214;0
ID04215;0
ID04216;0
ID04217;0
ID04218;1
ID04219;1
ID04220;0
ID04221;0
ID04222;0
ID04223;0
ID04224;0
ID04225;1
ID04226;0
ID04227;1
ID04228;0
ID04229;1
ID04230;0
ID04231;0
ID04232;1
ID04233;0
ID04234;0
ID04235;0
ID04236;1
ID04237;0
ID04238;0
ID04239;1
ID04240;1
ID04241;0
ID04242;0
ID04243;0
ID04244;0
ID04245;1
ID04246;0
ID04247;1
ID04248;1
ID04249;0
ID04250;0
ID04251;1
ID04252;0
ID04253;1
ID04254;1
ID04255;0
ID04256;0
ID04257;1
ID04258;0
ID04259;0
ID04260;0
ID04261;1
ID04262;1
ID04263;1
ID04264;0
ID04265;0
ID04266;0
ID04267;0
ID04268;0
ID04269;0
ID04270;0
ID04271;0
ID04272;0
ID04273;0
ID04274;0
ID04275;0
ID04276;1
ID04277;0
ID04278;0
ID04279;1
ID04280;0
ID04281;0
ID04282;0
ID04283;1
ID04284;0
ID04285;1
ID04286;1
ID04287;0
ID04288;1
ID04289;0
ID04290;0
ID04291;0
ID04292;0
ID04293;1
ID04294;0
ID04295;0
ID04296;0
ID04297;0
ID04298;1
ID04299;0
ID04300;1
ID04301;1
ID04302;0
ID04303;1
ID04304;0
ID04305;1
ID04306;0
ID04307;1
ID04308;0
ID04309;0
ID04310;0
ID04311;1
ID04312;0
ID04313;1
ID04314;0
ID04315;1
ID04316;1
ID04317;0
ID04318;0
ID04319;1
ID04320;0
ID04321;0
ID04322;0
ID04323;0
ID04324;0
ID04325;0
ID04326;1
ID04327;0
ID04328;1
ID04329;0
ID04330;1
ID04331;0
ID04332;0
ID04333;0
ID04334;0
ID04335;0
ID04336;0
ID04337;0
ID04338;0
ID04339;0
ID04340;1
ID04341;0
ID04342;0
ID04343;0
ID04344;1
ID04345;0
ID04346;0
ID04347;0
ID04348;1
ID04349;0
ID04350;0
ID04351;1
ID04352;0
ID04353;0
ID04354;1
ID04355;1
ID04356;0
ID04357;0
ID04358;0
ID04359;1
ID04360;0
ID04361;0
ID04362;1
ID04363;0
ID04364;0
ID04365;0
ID04366;1
ID04367;1
ID04368;0
ID04369;0
ID04370;0
ID04371;0
ID04372;0
ID04373;0
ID04374;0
ID04375;0
ID04376;1
ID04377;0
ID04378;1
ID04379;0
ID04380;0
ID04381;0
ID04382;1
ID04383;0
ID04384;0
ID04385;1
ID04386;0
ID04387;0
ID04388;0
ID04389;0
ID04390;0
ID04391;0
ID04392;0
ID04393;0
ID04394;0
ID04395;0
ID04396;0
ID04397;0
ID04398;0
ID04399;0
ID04400;0
ID04401;1
ID04402;0
ID04403;1
ID04404;0
ID04405;0
ID04406;1
ID04407;1
ID04408;0
ID04409;1
ID04410;0
ID04411;1
ID04412;0
ID04413;1
ID04414;0
ID04415;0
ID04416;0
ID04417;1
ID04418;0
ID04419;0
ID04420;0
ID04421;1
ID04422;0
ID04423;1
ID04424;0
ID04425;0
ID04426;0
ID04427;0
ID04428;0
ID04429;0
ID04430;0
ID04431;1
ID04432;1
ID04433;1
ID04434;0
ID04435;0
ID04436;0
ID04437;0
ID04438;0
ID04439;0
ID04440;0
ID04441;0
ID04442;0
ID04443;0
ID04444;0
ID04445;1
ID04446;0
ID04447;0
ID04448;0
ID04449;0
ID04450;0
ID04451;0
ID04452;1
ID04453;0
ID04454;0
ID04455;0
ID04456;1
ID04457;1
ID04458;0
ID04459;0
ID04460;0
ID04461;0
ID04462;1
ID04463;0
ID04464;0
ID04465;1
ID04466;0
ID04467;0
ID04468;1
ID04469;1
ID04470;0
ID04471;1
ID04472;0
ID04473;1
ID04474;0
ID04475;1
ID04476;0
ID04477;1
ID04478;1
ID04479;0
ID04480;0
ID04481;1
ID04482;0
ID04483;0
ID04484;0
ID04485;0
ID04486;0
ID04487;1
ID04488;0
ID04489;0
ID04490;1
ID04491;0
ID04492;0
ID04493;1
ID04494;0
ID04495;1
ID04496;1
ID04497;0
ID04498;0
ID04499;1
ID04500;0
ID04501;0
ID04502;0
ID04503;0
ID04504;1
ID04505;0
ID04506;0
ID04507;1
ID04508;0
ID04509;0
ID04510;0
ID04511;0
ID04512;0
ID04513;0
ID04514;1
ID04515;1
ID04516;0
ID04517;1
ID04518;1
ID04519;0
ID04520;0
ID04521;1
ID04522;0
ID04523;0
ID04524;1
ID04525;0
ID04526;0
ID04527;0
ID04528;0
ID04529;1
ID04530;1
ID04531;0
ID04532;1
ID04533;0
ID04534;0
ID04535;1
ID04536;0
ID04537;0
ID04538;1
ID04539;1
ID04540;1
ID04541;1
ID04542;0
ID04543;0
ID04544;1
ID04545;1
ID04546;0
ID04547;0
ID04548;0
ID04549;1
ID04550;0
ID04551;0
ID04552;1
ID04553;0
ID04554;0
ID04555;1
ID04556;0
ID04557;0
ID04558;1
ID04559;0
ID04560;0
ID04561;0
ID04562;0
ID04563;0
ID04564;1
ID04565;0
ID04566;1
ID04567;0
ID04568;0
ID04569;1
ID04570;0
ID04571;0
ID04572;0
ID04573;0
ID04574;0
ID04575;1
ID04576;0
ID04577;0
ID04578;0
ID04579;0
ID04580;0
ID04581;1
ID04582;0
ID04583;0
ID04584;0
ID04585;0
ID04586;0
ID04587;0
ID04588;1
ID04589;1
ID04590;0
ID04591;0
ID04592;0
ID04593;0
ID04594;0
ID04595;1
ID04596;0
ID04597;0
ID04598;0
ID04599;0
ID04600;0
ID04601;0
ID04602;1
ID04603;0
ID04604;0
ID04605;0
ID04606;0
ID04607;1
ID04608;0
ID04609;1
ID04610;0
ID04611;0
ID04612;0
ID04613;1
ID04614;1
ID04615;0
ID04616;0
ID04617;0
ID04618;0
ID04619;0
ID04620;0
ID04621;0
ID04622;1
ID04623;0
ID04624;0
ID04625;0
ID04626;1
ID04627;0
ID04628;0
ID04629;1
ID04630;1
ID04631;1
ID04632;0
ID04633;0
ID04634;0
ID04635;0
ID04636;0
ID04637;0
ID04638;0
ID04639;0
ID04640;0
ID04641;1
ID04642;0
ID04643;0
ID04644;1
ID04645;0
ID04646;0
ID04647;0
ID04648;0
ID04649;1
ID04650;0
ID04651;0
ID04652;1
ID04653;0
ID04654;0
ID04655;1
ID04656;0
ID04657;0
ID04658;0
ID04659;1
ID04660;0
ID04661;0
ID04662;0
ID04663;0
ID04664;0
ID04665;0
ID04666;1
ID04667;0
ID04668;1
ID04669;0
ID04670;0
ID04671;0
ID04672;0
ID04673;0
ID04674;0
ID04675;0
ID04676;0
ID04677;1
ID04678;1
ID04679;0
ID04680;0
ID04681;1
ID04682;1
ID04683;0
ID04684;0
ID04685;1
ID04686;0
ID04687;1
ID04688;0
ID04689;0
ID04690;1
ID04691;1
ID04692;0
ID04693;0
ID04694;0
ID04695;0
ID04696;0
ID04697;0
ID04698;0
ID04699;0
ID04700;0
ID04701;1
ID04702;1
ID04703;1
ID04704;0
ID04705;1
ID04706;0
ID04707;1
ID04708;0
ID04709;0
ID04710;0
ID04711;1
ID04712;0
ID04713;0
ID04714;0
ID04715;0
ID04716;0
ID04717;0
ID04718;0
ID04719;0
ID04720;0
ID04721;0
ID04722;0
ID04723;1
ID04724;0
ID04725;0
ID04726;1
ID04727;0
ID04728;0
ID04729;1
ID04730;0
ID04731;0
ID04732;0
ID04733;0
ID04734;1
ID04735;0
ID04736;1
ID04737;0
ID04738;0
ID04739;1
ID04740;0
ID04741;0
ID04742;0
ID04743;0
ID04744;1
ID04745;1
ID04746;0
ID04747;0
ID04748;1
ID04749;0
ID04750;1
ID04751;0
ID04752;0
ID04753;1
ID04754;1
ID04755;1
ID04756;0
ID04757;1
ID04758;1
ID04759;0
ID04760;0
ID04761;0
ID04762;0
ID04763;1
ID04764;0
ID04765;0
ID04766;0
ID04767;0
ID04768;0
ID04769;0
ID04770;0
ID04771;0
ID04772;0
ID04773;0
ID04774;1
ID04775;1
ID04776;1
ID04777;0
ID04778;1
ID04779;1
ID04780;1
ID04781;0
ID04782;0
ID04783;0
ID04784;1
ID04785;0
ID04786;0
ID04787;1
ID04788;0
ID04789;1
ID04790;1
ID04791;0
ID04792;1
ID04793;0
ID04794;0
ID04795;0
ID04796;1
ID04797;1
ID04798;0
ID04799;0
ID04800;0
ID04801;1
ID04802;1
ID04803;0
ID04804;0
ID04805;0
ID04806;0
ID04807;0
ID04808;0
ID04809;0
ID04810;0
ID04811;1
ID04812;0
ID04813;0
ID04814;0
ID04815;1
ID04816;0
ID04817;0
ID04818;0
ID04819;1
ID04820;1
ID04821;0
ID04822;1
ID04823;1
ID04824;1
ID04825;0
ID04826;0
ID04827;0
ID04828;0
ID04829;0
ID04830;1
ID04831;0
ID04832;0
ID04833;1
ID04834;0
ID04835;0
ID04836;0
ID04837;0
ID04838;1
ID04839;0
ID04840;1
ID04841;1
ID04842;0
ID04843;0
ID04844;0
ID04845;1
ID04846;1
ID04847;0
ID04848;0
ID04849;0
ID04850;0
ID04851;0
ID04852;0
ID04853;0
ID04854;1
ID04855;1
ID04856;0
ID04857;0
ID04858;1
ID04859;1
ID04860;1
ID04861;1
ID04862;1
ID04863;1
ID04864;0
ID04865;0
ID04866;0
ID04867;0
ID04868;0
ID04869;1
ID04870;0
ID04871;0
ID04872;0
ID04873;1
ID04874;1
ID04875;0
ID04876;1
ID04877;0
ID04878;0
ID04879;0
ID04880;0
ID04881;0
ID04882;0
ID04883;1
ID04884;1
ID04885;1
ID04886;0
ID04887;0
ID04888;0
ID04889;1
ID04890;0
ID04891;0
ID04892;1
ID04893;1
ID04894;1
ID04895;0
ID04896;0
ID04897;0
ID04898;0
ID04899;0
ID04900;1
ID04901;0
ID04902;0
ID04903;0
ID04904;0
ID04905;1
ID04906;0
ID04907;0
ID04908;0
ID04909;0
ID04910;0
ID04911;1
ID04912;1
ID04913;0
ID04914;0
ID04915;0
ID04916;0
ID04917;0
ID04918;0
ID04919;1
ID04920;0
ID04921;0
ID04922;0
ID04923;1
ID04924;0
ID04925;0
ID04926;0
ID04927;1
ID04928;1
ID04929;0
ID04930;0
ID04931;0
ID04932;0
ID04933;0
ID04934;0
ID04935;0
ID04936;0
ID04937;1
ID04938;0
ID04939;0
ID04940;1
ID04941;0
ID04942;1
ID04943;0
ID04944;1
ID04945;0
ID04946;0
ID04947;0
ID04948;0
ID04949;0
ID04950;0
ID04951;1
ID04952;1
ID04953;0
ID04954;0
ID04955;0
ID04956;0
ID04957;1
ID04958;0
ID04959;1
ID04960;1
ID04961;0
ID04962;0
ID04963;1
ID04964;0
ID04965;0
ID04966;1
ID04967;0
ID04968;0
ID04969;1
ID04970;0
ID04971;0
ID04972;0
ID04973;0
ID04974;0
ID04975;1
ID04976;1
ID04977;0
ID04978;1
ID04979;1
ID04980;1
ID04981;0
ID04982;0
ID04983;1
ID04984;0
ID04985;1
ID04986;0
ID04987;0
ID04988;0
ID04989;1
ID04990;0
ID04991;0
ID04992;0
ID04993;0
ID04994;1
ID04995;0
ID04996;0
ID04997;0
ID04998;0
ID04999;0
ID05000;1
ID05001;0
ID05002;0
ID05003;1
ID05004;0
ID05005;0
ID05006;0
ID05007;0
ID05008;1
ID05009;0
ID05010;0
ID05011;1
ID05012;0
ID05013;0
ID05014;1
ID05015;0
ID05016;0
ID05017;0
ID05018;1
ID05019;1
ID05020;0
ID05021;0
ID05022;0
ID05023;0
ID05024;1
ID05025;0
ID05026;0
ID05027;0
ID05028;0
ID05029;0
ID05030;0
ID05031;0
ID05032;0
ID05033;1
ID05034;1
ID05035;0
ID05036;0
ID05037;0
ID05038;0
ID05039;0
ID05040;1
ID05041;0
ID05042;0
ID05043;0
ID05044;0
ID05045;0
ID05046;1
ID05047;0
ID05048;0
ID05049;0
ID05050;0
ID05051;1
ID05052;0
ID05053;1
ID05054;0
ID05055;1
ID05056;0
ID05057;0
ID05058;0
ID05059;0
ID05060;1
ID05061;0
ID05062;0
ID05063;0
ID05064;0
ID05065;0
ID05066;1
ID05067;0
ID05068;0
ID05069;0
ID05070;1
ID05071;1
ID05072;0
ID05073;0
ID05074;1
ID05075;1
ID05076;0
ID05077;0
ID05078;0
ID05079;0
ID05080;0
ID05081;0
ID05082;1
ID05083;0
ID05084;0
ID05085;0
ID05086;0
ID05087;0
ID05088;0
ID05089;0
ID05090;0
ID05091;1
ID05092;1
ID05093;0
ID05094;0
ID05095;0
ID05096;0
ID05097;1
ID05098;1
ID05099;0
ID05100;0
ID05101;0
ID05102;1
ID05103;0
ID05104;1
ID05105;1
ID05106;0
ID05107;0
ID05108;0
ID05109;1
ID05110;1
ID05111;0
ID05112;0
ID05113;1
ID05114;0
ID05115;1
ID05116;0
ID05117;1
ID05118;0
ID05119;1
ID05120;0
ID05121;0
ID05122;1
ID05123;1
ID05124;0
ID05125;0
ID05126;0
ID05127;0
ID05128;0
ID05129;0
ID05130;0
ID05131;0
ID05132;1
ID05133;0
ID05134;0
ID05135;0
ID05136;0
ID05137;0
ID05138;1
ID05139;1
ID05140;1
ID05141;1
ID05142;1
ID05143;1
ID05144;1
ID05145;1
ID05146;0
ID05147;0
ID05148;0
ID05149;0
ID05150;0
ID05151;0
ID05152;1
ID05153;0
ID05154;0
ID05155;0
ID05156;1
ID05157;0
ID05158;0
ID05159;0
ID05160;1
ID05161;0
ID05162;0
ID05163;0
ID05164;0
ID05165;0
ID05166;0
ID05167;1
ID05168;0
ID05169;1
ID05170;0
ID05171;1
ID05172;0
ID05173;1
ID05174;0
ID05175;0
ID05176;0
ID05177;1
ID05178;0
ID05179;1
ID05180;1
ID05181;1
ID05182;1
ID05183;0
ID05184;0
ID05185;0
ID05186;0
ID05187;0
ID05188;0
ID05189;1
ID05190;1
ID05191;0
ID05192;0
ID05193;1
ID05194;1
ID05195;0
ID05196;0
ID05197;1
ID05198;0
ID05199;1
ID05200;1
ID05201;1
ID05202;0
ID05203;1
ID05204;0
ID05205;0
ID05206;0
ID05207;1
ID05208;0
ID05209;1
ID05210;0
ID05211;0
ID05212;1
ID05213;0
ID05214;0
ID05215;1
ID05216;0
ID05217;0
ID05218;0
ID05219;0
ID05220;0
ID05221;1
ID05222;0
ID05223;0
ID05224;0
ID05225;0
ID05226;0
ID05227;0
ID05228;0
ID05229;1
ID05230;0
ID05231;0
ID05232;0
ID05233;0
ID05234;0
ID05235;0
ID05236;1
ID05237;1
ID05238;1
ID05239;0
ID05240;1
ID05241;1
ID05242;0
ID05243;1
ID05244;0
ID05245;0
ID05246;1
ID05247;1
ID05248;1
ID05249;1
ID05250;0
ID05251;1
ID05252;0
ID05253;0
ID05254;0
ID05255;0
ID05256;0
ID05257;1
ID05258;0
ID05259;0
ID05260;0
ID05261;0
ID05262;0
ID05263;0
ID05264;0
ID05265;1
ID05266;0
ID05267;1
ID05268;1
ID05269;0
ID05270;0
ID05271;1
ID05272;0
ID05273;0
ID05274;0
ID05275;0
ID05276;1
ID05277;1
ID05278;1
ID05279;0
ID05280;0
ID05281;0
ID05282;1
ID05283;1
ID05284;0
ID05285;1
ID05286;0
ID05287;1
ID05288;0
ID05289;1
ID05290;0
ID05291;0
ID05292;0
ID05293;1
ID05294;0
ID05295;0
ID05296;0
ID05297;1
ID05298;0
ID05299;0
ID05300;0
ID05301;0
ID05302;0
ID05303;0
ID05304;0
ID05305;1
ID05306;0
ID05307;0
ID05308;0
ID05309;0
ID05310;1
ID05311;1
ID05312;0
ID05313;1
ID05314;0
ID05315;0
ID05316;1
ID05317;0
ID05318;0
ID05319;1
ID05320;0
ID05321;1
ID05322;1
ID05323;1
ID05324;1
ID05325;0
ID05326;0
ID05327;1
ID05328;0
ID05329;1
ID05330;1
ID05331;0
ID05332;0
ID05333;0
ID05334;0
ID05335;0
ID05336;1
ID05337;0
ID05338;1
ID05339;0
ID05340;0
ID05341;1
ID05342;1
ID05343;1
ID05344;1
ID05345;0
ID05346;0
ID05347;1
ID05348;0
ID05349;0
ID05350;0
ID05351;0
ID05352;1
ID05353;0
ID05354;1
ID05355;1
ID05356;0
ID05357;0
ID05358;0
ID05359;1
ID05360;1
ID05361;0
ID05362;1
ID05363;0
ID05364;0
ID05365;0
ID05366;0
ID05367;0
ID05368;0
ID05369;0
ID05370;0
ID05371;0
ID05372;0
ID05373;1
ID05374;0
ID05375;0
ID05376;1
ID05377;0
ID05378;0
ID05379;1
ID05380;1
ID05381;1
ID05382;0
ID05383;0
ID05384;0
ID05385;0
ID05386;1
ID05387;1
ID05388;0
ID05389;0
ID05390;0
ID05391;0
ID05392;0
ID05393;1
ID05394;0
ID05395;0
ID05396;0
ID05397;0
ID05398;1
ID05399;0
ID05400;0
ID05401;1
ID05402;0
ID05403;0
ID05404;0
ID05405;1
ID05406;0
ID05407;0
ID05408;0
ID05409;0
ID05410;0
ID05411;0
ID05412;0
ID05413;1
ID05414;0
ID05415;0
ID05416;0
ID05417;0
ID05418;0
ID05419;0
ID05420;0
ID05421;0
ID05422;0
ID05423;0
ID05424;1
ID05425;1
ID05426;1
ID05427;1
ID05428;0
ID05429;0
ID05430;0
ID05431;0
ID05432;0
ID05433;0
ID05434;0
ID05435;0
ID05436;1
ID05437;0
ID05438;1
ID05439;0
ID05440;0
ID05441;0
ID05442;0
ID05443;0
ID05444;0
ID05445;1
ID05446;1
ID05447;0
ID05448;0
ID05449;1
ID05450;0
ID05451;1
ID05452;1
ID05453;0
ID05454;0
ID05455;1
ID05456;0
ID05457;1
ID05458;0
ID05459;0
ID05460;0
ID05461;1
ID05462;1
ID05463;0
ID05464;0
ID05465;0
ID05466;0
ID05467;1
ID05468;0
ID05469;0
ID05470;1
ID05471;1
ID05472;1
ID05473;1
ID05474;1
ID05475;0
ID05476;0
ID05477;0
ID05478;0
ID05479;0
ID05480;0
ID05481;0
ID05482;0
ID05483;0
ID05484;0
ID05485;0
ID05486;0
ID05487;0
ID05488;0
ID05489;0
ID05490;0
ID05491;1
ID05492;0
ID05493;0
ID05494;0
ID05495;0
ID05496;0
ID05497;0
ID05498;1
ID05499;1
ID05500;0
ID05501;0
ID05502;0
ID05503;0
ID05504;0
ID05505;0
ID05506;0
ID05507;0
ID05508;0
ID05509;0
ID05510;0
ID05511;0
ID05512;0
ID05513;1
ID05514;0
ID05515;0
ID05516;1
ID05517;1
ID05518;1
ID05519;1
ID05520;1
ID05521;0
ID05522;0
ID05523;1
ID05524;0
ID05525;1
ID05526;1
ID05527;1
ID05528;1
ID05529;0
ID05530;1
ID05531;0
ID05532;0
ID05533;1
ID05534;1
ID05535;1
ID05536;0
ID05537;0
ID05538;1
ID05539;0
ID05540;0
ID05541;0
ID05542;0
ID05543;1
ID05544;1
ID05545;0
ID05546;0
ID05547;1
ID05548;1
ID05549;1
ID05550;0
ID05551;0
ID05552;1
ID05553;1
ID05554;1
ID05555;0
ID05556;0
ID05557;0
ID05558;0
ID05559;0
ID05560;1
ID05561;0
ID05562;0
ID05563;1
ID05564;0
ID05565;0
ID05566;0
ID05567;0
ID05568;1
ID05569;1
ID05570;0
ID05571;0
ID05572;1
ID05573;0
ID05574;0
ID05575;0
ID05576;0
ID05577;0
ID05578;1
ID05579;0
ID05580;1
ID05581;0
ID05582;0
ID05583;0
ID05584;0
ID05585;0
ID05586;0
ID05587;0
ID05588;1
ID05589;1
ID05590;0
ID05591;1
ID05592;1
ID05593;1
ID05594;0
ID05595;1
ID05596;0
ID05597;1
ID05598;0
ID05599;0
ID05600;0
ID05601;0
ID05602;0
ID05603;1
ID05604;0
ID05605;0
ID05606;0
ID05607;0
ID05608;1
ID05609;1
ID05610;0
ID05611;0
ID05612;1
ID05613;1
ID05614;0
ID05615;0
ID05616;0
ID05617;0
ID05618;1
ID05619;0
ID05620;0
ID05621;0
ID05622;0
ID05623;1
ID05624;0
ID05625;0
ID05626;0
ID05627;1
ID05628;1
ID05629;0
ID05630;0
ID05631;0
ID05632;0
ID05633;0
ID05634;0
ID05635;1
ID05636;1
ID05637;1
ID05638;1
ID05639;0
ID05640;1
ID05641;1
ID05642;1
ID05643;1
ID05644;1
ID05645;1
ID05646;0
ID05647;1
ID05648;1
ID05649;1
ID05650;0
ID05651;1
ID05652;0
ID05653;0
ID05654;1
ID05655;1
ID05656;0
ID05657;0
ID05658;0
ID05659;0
ID05660;0
ID05661;0
ID05662;0
ID05663;0
ID05664;0
ID05665;0
ID05666;0
ID05667;1
ID05668;0
ID05669;0
ID05670;0
ID05671;1
ID05672;1
ID05673;0
ID05674;0
ID05675;1
ID05676;0
ID05677;1
ID05678;0
ID05679;0
ID05680;1
ID05681;1
ID05682;1
ID05683;0
ID05684;0
ID05685;1
ID05686;0
ID05687;1
ID05688;0
ID05689;0
ID05690;0
ID05691;0
ID05692;1
ID05693;0
ID05694;1
ID05695;1
ID05696;0
ID05697;0
ID05698;1
ID05699;1
ID05700;0
ID05701;1
ID05702;1
ID05703;0
ID05704;1
ID05705;0
ID05706;0
ID05707;0
ID05708;0
ID05709;0
ID05710;0
ID05711;1
ID05712;0
ID05713;0
ID05714;1
ID05715;1
ID05716;0
ID05717;1
ID05718;1
ID05719;0
ID05720;0
ID05721;0
ID05722;1
ID05723;0
ID05724;0
ID05725;0
ID05726;0
ID05727;1
ID05728;0
ID05729;1
ID05730;1
ID05731;0
ID05732;0
ID05733;0
ID05734;1
ID05735;0
ID05736;0
ID05737;1
ID05738;0
ID05739;0
ID05740;0
ID05741;1
ID05742;0
ID05743;1
ID05744;0
ID05745;0
ID05746;0
ID05747;0
ID05748;1
ID05749;1
ID05750;0
ID05751;0
ID05752;0
ID05753;0
ID05754;0
ID05755;0
ID05756;1
ID05757;1
ID05758;0
ID05759;0
ID05760;0
ID05761;0
ID05762;0
ID05763;0
ID05764;0
ID05765;0
ID05766;0
ID05767;1
ID05768;0
ID05769;0
ID05770;0
ID05771;0
ID05772;1
ID05773;1
ID05774;1
ID05775;0
ID05776;0
ID05777;1
ID05778;0
ID05779;0
ID05780;1
ID05781;0
ID05782;0
ID05783;0
ID05784;0
ID05785;1
ID05786;0
ID05787;1
ID05788;0
ID05789;0
ID05790;0
ID05791;0
ID05792;1
ID05793;1
ID05794;0
ID05795;0
ID05796;0
ID05797;1
ID05798;0
ID05799;0
ID05800;1
ID05801;0
ID05802;0
ID05803;0
ID05804;0
ID05805;0
ID05806;0
ID05807;0
ID05808;0
ID05809;1
ID05810;0
ID05811;1
ID05812;0
ID05813;0
ID05814;0
ID05815;1
ID05816;0
ID05817;0
ID05818;0
ID05819;0
ID05820;1
ID05821;0
ID05822;0
ID05823;1
ID05824;1
ID05825;0
ID05826;0
ID05827;1
ID05828;0
ID05829;0
ID05830;0
ID05831;1
ID05832;1
ID05833;0
ID05834;0
ID05835;1
ID05836;0
ID05837;0
ID05838;1
ID05839;1
ID05840;1
ID05841;1
ID05842;0
ID05843;1
ID05844;1
ID05845;0
ID05846;1
ID05847;1
ID05848;0
ID05849;0
ID05850;1
ID05851;0
ID05852;1
ID05853;0
ID05854;1
ID05855;0
ID05856;0
ID05857;1
ID05858;0
ID05859;0
ID05860;1
ID05861;1
ID05862;0
ID05863;1
ID05864;0
ID05865;0
ID05866;1
ID05867;0
ID05868;0
ID05869;1
ID05870;0
ID05871;1
ID05872;1
ID05873;1
ID05874;0
ID05875;1
ID05876;0
ID05877;1
ID05878;0
ID05879;0
ID05880;0
ID05881;0
ID05882;0
ID05883;0
ID05884;0
ID05885;0
ID05886;0
ID05887;0
ID05888;0
ID05889;0
ID05890;1
ID05891;0
ID05892;0
ID05893;0
ID05894;1
ID05895;1
ID05896;0
ID05897;1
ID05898;0
ID05899;1
ID05900;1
ID05901;0
ID05902;0
ID05903;0
ID05904;0
ID05905;0
ID05906;0
ID05907;0
ID05908;0
ID05909;0
ID05910;1
ID05911;0
ID05912;1
ID05913;0
ID05914;1
ID05915;0
ID05916;0
ID05917;0
ID05918;1
ID05919;0
ID05920;0
ID05921;0
ID05922;0
ID05923;0
ID05924;0
ID05925;0
ID05926;0
ID05927;0
ID05928;0
ID05929;1
ID05930;0
ID05931;1
ID05932;1
ID05933;0
ID05934;1
ID05935;0
ID05936;1
ID05937;1
ID05938;0
ID05939;1
ID05940;0
ID05941;0
ID05942;0
ID05943;0
ID05944;1
ID05945;0
ID05946;0
ID05947;0
ID05948;1
ID05949;0
ID05950;0
ID05951;0
ID05952;0
ID05953;0
ID05954;0
ID05955;0
ID05956;0
ID05957;0
ID05958;0
ID05959;0
ID05960;0
ID05961;0
ID05962;0
ID05963;1
ID05964;0
ID05965;0
ID05966;1
ID05967;0
ID05968;0
ID05969;0
ID05970;1
ID05971;1
ID05972;0
ID05973;0
ID05974;0
ID05975;0
ID05976;0
ID05977;0
ID05978;1
ID05979;1
ID05980;0
ID05981;0
ID05982;1
ID05983;0
ID05984;0
ID05985;1
ID05986;0
ID05987;0
ID05988;0
ID05989;0
ID05990;0
ID05991;0
ID05992;1
ID05993;1
ID05994;0
ID05995;1
ID05996;0
ID05997;0
ID05998;1
ID05999;0
ID06000;1
ID06001;1
ID06002;0
ID06003;0
ID06004;1
ID06005;0
ID06006;0
ID06007;0
ID06008;1
ID06009;0
ID06010;0
ID06011;1
ID06012;0
ID06013;0
ID06014;0
ID06015;1
ID06016;0
ID06017;0
ID06018;0
ID06019;0
ID06020;0
ID06021;0
ID06022;1
ID06023;0
ID06024;1
ID06025;0
ID06026;1
ID06027;1
ID06028;0
ID06029;1
ID06030;1
ID06031;0
ID06032;0
ID06033;0
ID06034;0
ID06035;1
ID06036;1
ID06037;1
ID06038;1
ID06039;1
ID06040;0
ID06041;1
ID06042;0
ID06043;0
ID06044;0
ID06045;1
ID06046;1
ID06047;0
ID06048;1
ID06049;0
ID06050;0
ID06051;0
ID06052;0
ID06053;1
ID06054;0
ID06055;0
ID06056;0
ID06057;0
ID06058;0
ID06059;1
ID06060;1
ID06061;0
ID06062;1
ID06063;0
ID06064;0
ID06065;1
ID06066;0
ID06067;0
ID06068;0
ID06069;0
ID06070;1
ID06071;0
ID06072;0
ID06073;0
ID06074;0
ID06075;0
ID06076;1
ID06077;1
ID06078;1
ID06079;0
ID06080;1
ID06081;1
ID06082;0
ID06083;0
ID06084;0
ID06085;0
ID06086;1
ID06087;0
ID06088;0
ID06089;0
ID06090;0
ID06091;0
ID06092;1
ID06093;0
ID06094;0
ID06095;1
ID06096;0
ID06097;0
ID06098;0
ID06099;1
ID06100;1
ID06101;0
ID06102;0
ID06103;0
ID06104;0
ID06105;1
ID06106;1
ID06107;1
ID06108;0
ID06109;1
ID06110;1
ID06111;0
ID06112;0
ID06113;0
ID06114;1
ID06115;0
ID06116;0
ID06117;0
ID06118;0
ID06119;0
ID06120;0
ID06121;0
ID06122;0
ID06123;0
ID06124;0
ID06125;1
ID06126;1
ID06127;0
ID06128;1
ID06129;0
ID06130;0
ID06131;0
ID06132;0
ID06133;0
ID06134;1
ID06135;0
ID06136;0
ID06137;1
ID06138;0
ID06139;1
